"","brand","model","year","price","currency","type","fuel","condition","info"
"4795","Mitsubishi","Fuso",2013,"1,595,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4796","Mitsubishi","Fuso",2013,"1,290,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4797","Freightliner","M2-106",2013,"39,490","US","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4798","Freightliner","M2-106",2013,"2,250,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4799","Isuzu","NQR 16 Pies",2013,"1,455,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4800","Hino","338",2013,"1,995,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4801","Mitsubishi","Fuso",2013,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4802","Isuzu","NPR",2013,"1,550,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4803","Freightliner","M2-106",2013,"49,500","US","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4804","Mitsubishi","Fuso",2013,"1,275,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4805","Hyundai","H-100 Camion",2013,"845,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4806","Isuzu","NPR",2013,"33,900","US","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4807","Mack","Cabezote",2013,"2,700,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - 515 Mi"
"4808","International","4300",2013,"28,500","US","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - 150 Mi"
"4809","Mack","Camion",2013,"1","US","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - 63,697 Mi"
"4810","Hino","338",2013,"2,000,000","US","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - N/D Mi"
"4811","International","4300",2013,"1,600,000","RD","v.pesados"," Diesel "," Usado ","2013 - Diesel - Usado - 1,111 Mi"
"4812","Hyundai","Universe Prime",2012,"4,350,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4813","Mack","CH-613",2012,"2,850,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4814","Mack","Camion",2012,"1,460,000","US","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - 110 Mi"
"4815","Freightliner","M2",2012,"1,925,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4816","Mitsubishi","Canter Fulgon",2012,"1,325,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4817","Freightliner","Cascadia",2012,"26,000","US","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4818","Mack","Cabezote",2012,"1,895,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4819","Mack","Camion",2012,"1","US","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - 63 Mi"
"4820","Mack","Cabezote",2012,"2,700,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - 1,111 Mi"
"4821","International","Workstar 7600",2012,"1,900,000","RD","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - 1,111 Mi"
"4822","Freightliner","M2-106",2012,"37,000","US","v.pesados"," Diesel "," Usado ","2012 - Diesel - Usado - N/D Mi"
"4823","International","Workstar",2011,"56,500","US","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4824","Mack","Vision",2011,"30,900","US","v.pesados"," GLP "," Usado ","2011 - GLP - Usado - N/D Mi"
"4825","Freightliner","M2-106",2011,"28,400","US","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - 399,716 Mi"
"4826","Freightliner","M2-106",2011,"41,000","US","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4827","Freightliner","M2-106",2011,"1,800,000","RD","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4828","Freightliner","Cabezote",2011,"1,295,000","RD","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4829","Isuzu","NQR",2011,"26,000","US","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4830","Hino","338",2011,"2,100,000","RD","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - 515 Mi"
"4831","New","Holland Bobcat",2011,"1","US","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - 7,378 Hr"
"4832","Mack","Cabezote",2011,"2,000,000","RD","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4833","Freightliner","Cascadia",2011,"1,900,000","RD","v.pesados"," Diesel "," Usado ","2011 - Diesel - Usado - N/D Mi"
"4834","Mack","Granite",2010,"60,000","US","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - 500,000 Mi"
"4835","GMC","Camion",2010,"1,280,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4836","Furgon","20 Pies",2010,"10,500","US","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - 636,349 Mi"
"4837","International","4400",2010,"18,950","US","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4838","Bobcat","S-150",2010,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4839","International","4400",2010,"27,900","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - 110,224 Mi"
"4840","Freightliner","M2-106",2010,"1,750,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4841","Daihatsu","Delta Cama larga",2010,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4842","Daihatsu","Delta Cama larga",2010,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4843","Hino","268",2010,"1,595,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4844","Caterpillar","12 F",2010,"5,700,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4845","Isuzu","ELF",2010,"22,900","US","v.pesados"," Gas Natural "," Usado ","2010 - Gas Natural - Usado - N/D Km"
"4846","Daihatsu","Delta Furgon",2010,"1,550,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4847","International","Cabezote",2010,"1,900,000","RD","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - 515 Mi"
"4848","International","4400",2010,"42,000","US","v.pesados"," Diesel "," Usado ","2010 - Diesel - Usado - N/D Mi"
"4849","International","8600",2009,"26,900","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - 115,012 Mi"
"4850","Daihatsu","Delta Cama larga",2009,"1,450,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4851","International","4400",2009,"39,000","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4852","Hino","Dutro",2009,"25,800","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Km"
"4853","Isuzu","ELF",2009,"25,900","US","v.pesados"," Gas Natural "," Usado ","2009 - Gas Natural - Usado - N/D Km"
"4854","Ford","Low Cab Foward",2009,"1,450,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4855","Freightliner","M2-106",2009,"1,825,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4856","Daihatsu","Delta Cama larga",2009,"1,575,000","RD","v.pesados"," Gasolina "," Usado ","2009 - Gasolina - Usado - N/D Mi"
"4857","Mack","Granite",2009,"65,000","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - 45,000 Mi"
"4858","Freightliner","M2-106",2009,"2,375,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4859","Isuzu","NPR",2009,"1,345,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4860","Ford","E-350 Ambulancia",2009,"25,900","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4861","GMC","W-4500",2009,"1,295,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4862","Daihatsu","Delta Cama Corta",2009,"1,465,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4863","Freightliner","Camion",2009,"38,000","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4864","Hino","Dutro",2009,"890,000","RD","v.pesados"," Gasolina "," Usado ","2009 - Gasolina - Usado - N/D Mi"
"4865","Ford","F 750 XL",2009,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - 515 Mi"
"4866","Scania","Cabezote 340",2009,"48,000","US","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4867","Volvo","Volteo",2009,"2,300,000","RD","v.pesados"," Diesel "," Usado ","2009 - Diesel - Usado - N/D Mi"
"4868","International","Autobus",2008,"1,325,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4869","Toyota","Coaster",2008,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4870","Daihatsu","Volteo",2008,"1,975,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4871","IC","Corporation PB105",2008,"28,500","US","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4872","Freightliner","M2",2008,"36,000","US","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4873","Hyundai","Universe Noble",2008,"2,250,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4874","Blued","Birt Auto Bus",2008,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4875","Chevrolet","4500",2008,"1,250,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4876","Freightliner","M2-106",2008,"2,325,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4877","Blued","Birt Auto Bus",2008,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4878","International","Autobus",2008,"1,325,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4879","Daihatsu","Delta",2008,"1,185,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4880","Mitsubishi","Fuso",2008,"1,300,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4881","Thomas","Built Buses",2008,"25,000","US","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4882","Daihatsu","Delta Cama Corta",2008,"1,045,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4883","Freightliner","M2",2008,"1,595,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4884","Daihatsu","Delta Furgon",2008,"1,350,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - 341,000 Km"
"4885","Daihatsu","Delta Cama larga",2008,"1,395,000","RD","v.pesados"," Gasolina "," Usado ","2008 - Gasolina - Usado - N/D Mi"
"4886","Isuzu","Camion Furgon",2008,"1,200,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4887","Blued","Birt Auto Bus",2008,"995,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - 90,264 Mi"
"4888","Daihatsu","Delta",2008,"1,200,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4889","Volvo","Cabezote",2008,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4890","Freightliner","M2-106",2008,"59,900","US","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4891","Ford","F 550",2008,"36,000","US","v.pesados"," Diesel "," Usado ","2008 - Diesel - Usado - N/D Mi"
"4892","Ford","F 650",2007,"20,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4893","Isuzu","NQR",2007,"1,385,000","RD","v.pesados"," Gasolina "," Usado ","2007 - Gasolina - Usado - N/D Mi"
"4894","Mitsubishi","Fuso",2007,"19,199","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4895","Daihatsu","Volteo",2007,"1,895,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4896","Daihatsu","Delta Cama Corta",2007,"1,300,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4897","Daihatsu","Delta",2007,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4898","IC","Corporation PB105",2007,"26,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4899","Daihatsu","Delta Cama larga",2007,"990,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4900","Daihatsu","Delta",2007,"895,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4901","Hino","338",2007,"2,125,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4902","Freightliner","M2",2007,"1,511,250","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - 1 Mi"
"4903","Mitsubishi","Canter Fulgon",2007,"1,150,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4904","Peterbilt","379",2007,"28,500","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - 395,000 Mi"
"4905","Mitsubishi","Fuso",2007,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4906","Mack","Granite",2007,"52,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4907","Mitsubishi","Fuso",2007,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4908","Toyota","Coaster",2007,"1,125,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4909","Toyota","Dyna",2007,"20,900","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4910","Isuzu","FTR",2007,"1,250,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4911","Freightliner","M2-106",2007,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4912","Daihatsu","Delta Furgon",2007,"950,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Km"
"4913","Freightliner","Grua",2007,"35,000","US","v.pesados"," Gasolina "," Usado ","2007 - Gasolina - Usado - N/D Mi"
"4914","Freightliner","M2-106",2007,"1,676,250","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - 432,161 Mi"
"4915","International","4300",2007,"1,100,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4916","International","4400",2007,"45,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4917","Freightliner","Columbia",2007,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4918","Isuzu","NPR 14 pies",2007,"1,250,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4919","Daihatsu","Delta",2007,"1,030,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4920","Freightliner","Camion",2007,"30,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4921","Freightliner","Camion",2007,"1,250,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4922","Nissan","UD",2007,"1,200,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4923","Mitsubishi","Fuso",2007,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4924","Chevrolet","4500",2007,"1,095,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4925","Hyundai","Mighty",2007,"1,390,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4926","Hino","Serie 500",2007,"1,550,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4927","Hyundai","Mighty",2007,"1,490,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4928","Nissan","Cabstar",2007,"765,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4929","International","4300",2007,"1,250,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4930","Chevrolet","4500",2007,"1,095,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4931","Daihatsu","Delta Cama larga",2007,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4932","Daihatsu","Delta Cama larga",2007,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4933","Daihatsu","Delta Cama larga",2007,"1,395,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4934","Mitsubishi","Canter Grua",2007,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4935","Freightliner","Columbia",2007,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - 515 Mi"
"4936","Hyundai","Mighty",2007,"1,870,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4937","Daihatsu","Delta Volteo",2007,"1,850,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4938","Daihatsu","Delta Volteo",2007,"1,850,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4939","Isuzu","FTR",2007,"25,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4940","Mack","Granite",2007,"55,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - 515 Mi"
"4941","Freightliner","Grua",2007,"36,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4942","Kenworth","T300",2007,"55,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - 111 Mi"
"4943","Freightliner","Camion",2007,"2,000,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4944","Freightliner","Camion",2007,"1,350,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4945","Daihatsu","Confort",2007,"1,300,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4946","Daihatsu","Volteo",2007,"1,575,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4947","Freightliner","Columbia",2007,"38,000","US","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4948","Daihatsu","Delta Cama Corta",2007,"1,300,000","RD","v.pesados"," Diesel "," Usado ","2007 - Diesel - Usado - N/D Mi"
"4949","Kia","Granvird",2006,"1,350,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4950","International","9400",2006,"1,350,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4951","Freightliner","Refrigerado",2006,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4952","IC","Corporation PB105",2006,"23,000","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4953","Freightliner","M2-106",2006,"1,200,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - 240,000 Mi"
"4954","Isuzu","FTR",2006,"1,100,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - 263,000 Mi"
"4955","Freightliner","M2-106",2006,"1,390,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4956","Isuzu","ELF",2006,"28,900","US","v.pesados"," Gasolina "," Usado ","2006 - Gasolina - Usado - N/D Km"
"4957","Daihatsu","Delta",2006,"850,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4958","Hino","268",2006,"1,530,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - 225,691 Mi"
"4959","Isuzu","Camion Refrigerado",2006,"1,250,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4960","Isuzu","NPR",2006,"895,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - 126,000 Mi"
"4961","Freightliner","Cabezote",2006,"1,200,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4962","Freightliner","M2-106",2006,"1,500,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4963","Freightliner","M2-106",2006,"1,495,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4964","Ingersoll","Rand DD 28",2006,"695,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4965","Freightliner","Columbia",2006,"100,000","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - 120 Mi"
"4966","International","Workstar 7600",2006,"2,450,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4967","Freightliner","Autobus",2006,"1,095,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4968","Isuzu","Camion Furgon",2006,"1,150,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4969","Freightliner","Cabezote",2006,"28,000","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4970","Sterling","Acterra M5500",2006,"1,470,000","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4971","Freightliner","M2",2006,"2,000,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - 515 Mi"
"4972","Freightliner","M2-106",2006,"1,200,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4973","Mercedes-Benz","2425",2006,"790,000","RD","v.pesados"," Gasolina "," Usado ","2006 - Gasolina - Usado - 70,000 Mi"
"4974","Mitsubishi","Fuso",2006,"1,100,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4975","Cola","Plataforma",2006,"750,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4976","Volvo","Cabezote",2006,"1,295,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4977","Nissan","UD",2006,"33,800","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4978","Daihatsu","Delta Cama larga",2006,"1,350,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4979","Daihatsu","Delta Volteo",2006,"1,800,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4980","Volvo","EC 360 BLC",2006,"65,000","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4981","Freightliner","M2-106",2006,"1,395,000","RD","v.pesados"," Gasolina "," Usado ","2006 - Gasolina - Usado - N/D Mi"
"4982","Mitsubishi","Fuso",2006,"975,000","RD","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
"4983","International","4300",2006,"22,000","US","v.pesados"," Diesel "," Usado ","2006 - Diesel - Usado - N/D Mi"
